fecha,hora,cantidad,otro1,otro2,otro3,otro4
24/08/2017,02:45:00.00,1318474.98965,1.31847,62.15738,84.18142,2236.06800
24/08/2017,05:50:00.00,6600412.35872,6.60041,43.09022,99.78284,2000.00000
25/08/2017,03:30:00.00,7816818.46010,7.81682,8.50710,97.77692,1414.21360
25/08/2017,06:30:00.00,4034421.56229,4.03442,42.71081,82.67110,2236.06800
26/08/2017,05:35:00.00,75928651.39550,75.92865,57.21507,100.64435,4000.00000
27/08/2017,03:15:00.00,3491129.71647,3.49113,19.95518,81.68276,1414.21360
27/08/2017,06:20:00.00,1591097.64431,1.59110,20.71831,81.84414,1000.00000
29/08/2017,06:10:00.00,9855866.87155,9.85587,7.69402,97.98977,1414.21360
30/08/2017,03:45:00.00,4453765.72737,4.45377,43.56084,99.99972,2000.00000
31/08/2017,02:50:00.00,11225929.99385,11.22593,56.77845,83.75762,2236.06800
31/08/2017,05:55:00.00,11397614.27471,11.39761,33.31069,99.34925,2000.00000
01/09/2017,03:35:00.00,464625.70450,0.46463,22.21804,98.81898,1414.21360
02/09/2017,05:45:00.00,3314781.15289,3.31478,50.90421,100.20254,2000.00000
03/09/2017,03:20:00.00,1725182.77840,1.72518,5.95830,80.24732,1414.21360
04/09/2017,05:30:00.00,5273691.05318,5.27369,62.36989,101.10582,2236.06800
05/09/2017,03:10:00.00,16164072.06506,16.16407,32.08936,82.33145,2236.06800
05/09/2017,06:15:00.00,4332298.40158,4.33230,6.90348,80.85113,1414.21360
06/09/2017,03:55:00.00,2113790.15099,2.11379,51.31622,100.51863,1000.00000
07/09/2017,03:00:00.00,13875594.78748,13.87559,50.25435,83.27791,3605.55130
09/09/2017,05:50:00.00,265163.40233,0.26516,43.06502,99.78024,1000.00000
10/09/2017,03:30:00.00,515123.47383,0.51512,8.62470,97.79841,1000.00000
12/09/2017,03:15:00.00,23278290.36709,23.27829,19.85777,81.68068,2236.06800
12/09/2017,06:20:00.00,625252.05484,0.62525,20.74753,81.84113,0.00000
18/09/2017,05:45:00.00,11693980.69202,11.69398,50.89433,100.20461,3000.00000
19/09/2017,03:20:00.00,55432678.56024,55.43268,5.92164,80.22169,2236.06800
19/09/2017,06:25:00.00,9102080.78092,9.10208,32.86698,82.27503,1414.21360
20/09/2017,04:05:00.00,71511821.60818,71.51182,62.64314,101.48497,4000.00000
20/09/2017,05:30:00.00,867938.80699,0.86794,62.35171,101.10574,1000.00000
21/09/2017,03:10:00.00,1205028.23550,1.20503,32.06664,82.33347,1414.21360
21/09/2017,06:15:00.00,18085600.95899,18.08560,6.98125,80.86658,1414.21360
22/09/2017,03:55:00.00,498740.96487,0.49874,51.32063,100.51631,0.00000
24/09/2017,03:40:00.00,1857136.73829,1.85714,33.98968,99.45754,1414.21360
25/09/2017,05:50:00.00,5533138.59043,5.53314,42.97473,99.77529,1414.21360
26/09/2017,03:30:00.00,18465713.58943,18.46571,8.61000,97.80251,2236.06800
26/09/2017,06:30:00.00,5136051.06726,5.13605,42.86255,82.67633,2000.00000
27/09/2017,05:35:00.00,835275.99952,0.83528,57.13326,100.63900,2236.06800
28/09/2017,03:15:00.00,7464050.82990,7.46405,19.88469,81.68273,2236.06800
29/09/2017,04:00:00.00,367941.60528,0.36794,57.53596,101.02417,1414.21360
30/09/2017,03:05:00.00,4974868.34262,4.97487,42.15226,82.85533,2236.06800
30/09/2017,06:10:00.00,7318776.80590,7.31878,7.47174,97.96853,1000.00000
01/10/2017,03:45:00.00,2359195.43420,2.35920,43.57380,99.99768,2000.00000
02/10/2017,02:50:00.00,1441109.53307,1.44111,56.76961,83.75664,2000.00000
02/10/2017,05:55:00.00,3647984.79954,3.64798,33.14438,99.34715,2000.00000
03/10/2017,03:35:00.00,9612970.23924,9.61297,22.20746,98.81623,2000.00000
03/10/2017,06:40:00.00,364310.74770,0.36431,50.84950,83.05934,0.00000
03/10/2017,14:25:00.00,5761208.00111,5.76121,62.26547,101.14356,2236.06800
04/10/2017,05:45:00.00,33358388.55578,33.35839,50.77571,100.20034,3000.00000
05/10/2017,03:20:00.00,99829440.22827,99.82944,6.00759,80.25983,2236.06800
06/10/2017,05:30:00.00,4752889.81698,4.75289,62.28397,101.11127,2000.00000
07/10/2017,03:10:00.00,21678026.85680,21.67803,32.15127,82.33860,2236.06800
07/10/2017,06:15:00.00,10427366.75099,10.42737,7.12272,80.87690,1414.21360
08/10/2017,03:50:00.00,3100238.12241,3.10024,51.22300,100.55081,2000.00000
09/10/2017,02:55:00.00,23425561.12377,23.42556,50.31176,83.33390,4123.10560
09/10/2017,06:00:00.00,24411879.44656,24.41188,21.20618,98.90219,1414.21360
11/10/2017,02:45:00.00,3141764.82772,3.14176,62.15979,84.18737,2236.06800
11/10/2017,05:50:00.00,1679498.85354,1.67950,42.90122,99.77720,2000.00000
11/10/2017,18:05:00.00,8694232.38154,8.69423,50.83011,100.21587,2236.06800
14/10/2017,03:15:00.00,309235.09315,0.30924,20.02961,81.69211,1414.21360
19/10/2017,03:35:00.00,2878326.57420,2.87833,22.02518,98.80618,1414.21360
21/10/2017,03:20:00.00,5097122.13945,5.09712,6.23969,80.31312,1414.21360
21/10/2017,06:25:00.00,4056995.49169,4.05700,32.92172,82.27399,1414.21360
22/10/2017,05:30:00.00,31790359.33385,31.79036,62.26546,101.10997,3162.27770
23/10/2017,03:10:00.00,6101764.66922,6.10176,32.32782,82.33615,2236.06800
23/10/2017,06:15:00.00,1716332.84391,1.71633,7.06771,80.86490,1414.21360
25/10/2017,02:55:00.00,7114229.45163,7.11423,50.43477,83.33160,3162.27770
25/10/2017,06:00:00.00,13410399.43723,13.41040,21.21981,98.90410,2000.00000
26/10/2017,03:40:00.00,8100973.35427,8.10097,33.73009,99.45270,2236.06800
27/10/2017,02:45:00.00,346363.79580,0.34636,62.26674,84.17543,2236.06800
27/10/2017,05:50:00.00,1788816.08532,1.78882,42.89339,99.78077,1000.00000
28/10/2017,03:30:00.00,30513763.39598,30.51376,8.22577,97.77135,2236.06800
28/10/2017,06:30:00.00,14687038.71840,14.68704,42.81599,82.67146,2000.00000
30/10/2017,03:15:00.00,2304848.97704,2.30485,20.25312,81.68257,1414.21360
30/10/2017,06:20:00.00,7079975.37225,7.07998,20.87749,81.84159,1414.21360
31/10/2017,04:00:00.00,354702.19953,0.35470,57.37853,101.02806,2236.06800
01/11/2017,03:05:00.00,10289506.57201,10.28951,42.41361,82.84655,2828.42710
01/11/2017,06:10:00.00,16220314.46050,16.22031,7.49624,97.97788,1414.21360
02/11/2017,03:45:00.00,5504122.12572,5.50412,43.33740,100.00685,2000.00000
03/11/2017,05:55:00.00,7847698.75243,7.84770,33.14373,99.35729,1414.21360
05/11/2017,05:45:00.00,23698368.47777,23.69837,50.77000,100.20915,3000.00000
06/11/2017,03:20:00.00,10987503.96341,10.98750,6.40940,80.34601,2236.06800
08/11/2017,03:10:00.00,7800606.94661,7.80061,32.46301,82.33445,2236.06800
08/11/2017,06:15:00.00,3757916.59822,3.75792,6.97279,80.84981,1000.00000
09/11/2017,03:50:00.00,1113845.11773,1.11385,51.08846,100.51960,2236.06800
10/11/2017,02:55:00.00,6014999.13205,6.01500,50.52451,83.32404,3162.27770
10/11/2017,06:00:00.00,47861332.45594,47.86133,21.27957,98.90762,2236.06800
13/11/2017,03:30:00.00,554096.15553,0.55410,8.06248,97.74926,1414.21360
13/11/2017,06:30:00.00,5410984.46011,5.41098,42.77705,82.66461,1414.21360
14/11/2017,05:35:00.00,854512.29541,0.85451,57.07946,100.64925,1000.00000
15/11/2017,03:15:00.00,8824380.51732,8.82438,20.41987,81.69053,2236.06800
15/11/2017,06:20:00.00,1535453.86577,1.53545,20.86537,81.83898,1000.00000
17/11/2017,03:05:00.00,18740130.49958,18.74013,42.53931,82.85060,4123.10560
17/11/2017,06:10:00.00,22068180.07186,22.06818,7.48109,97.97897,1414.21360
18/11/2017,03:45:00.00,1662780.62331,1.66278,43.21575,99.99814,1000.00000
19/11/2017,02:50:00.00,4728535.99276,4.72854,57.03011,83.76158,3162.27770
19/11/2017,05:55:00.00,55134914.04094,55.13491,33.10571,99.35490,2000.00000
20/11/2017,03:35:00.00,33829148.29414,33.82915,21.65330,98.80639,2000.00000
20/11/2017,06:40:00.00,5925423.22957,5.92542,50.77817,83.04495,2236.06800
21/11/2017,05:45:00.00,38154147.25143,38.15415,50.74025,100.20769,3000.00000
22/11/2017,03:20:00.00,17150973.30280,17.15097,6.64756,80.41508,2236.06800
22/11/2017,06:25:00.00,15686208.98884,15.68621,32.91607,82.26695,1414.21360
23/11/2017,05:30:00.00,515403.94301,0.51540,62.25013,101.11255,1000.00000
24/11/2017,03:10:00.00,6211026.42498,6.21103,32.66085,82.34560,2236.06800
24/11/2017,06:15:00.00,13223971.68796,13.22397,7.06944,80.88008,1414.21360
25/11/2017,03:50:00.00,699837.40315,0.69984,50.96165,100.50752,2236.06800
25/11/2017,14:45:00.00,9391823.47998,9.39182,43.25355,99.87038,2236.06800
26/11/2017,02:55:00.00,11094471.51426,11.09447,50.65813,83.33321,3605.55130
26/11/2017,06:00:00.00,43234062.70886,43.23406,21.22267,98.90881,1414.21360
27/11/2017,03:40:00.00,1510456.19426,1.51046,33.39117,99.44781,2000.00000
28/11/2017,02:45:00.00,4134918.56852,4.13492,62.39870,84.18548,2236.06800
28/11/2017,05:50:00.00,12284392.87359,12.28439,42.90604,99.78745,1414.21360
30/11/2017,05:35:00.00,12955932.55048,12.95593,57.09289,100.65981,2828.42710
01/12/2017,03:15:00.00,10415958.29728,10.41596,20.70868,81.70827,2828.42710
01/12/2017,06:20:00.00,2974202.91959,2.97420,20.86450,81.83868,1414.21360
02/12/2017,04:00:00.00,604620.24999,0.60462,57.17027,101.00176,2000.00000
03/12/2017,03:05:00.00,9870219.49956,9.87022,42.74361,82.86560,3162.27770
03/12/2017,06:10:00.00,44120881.54753,44.12088,7.53582,97.98139,2000.00000
04/12/2017,03:45:00.00,6776336.94608,6.77634,43.00388,99.98622,2236.06800
05/12/2017,05:55:00.00,6080626.48130,6.08063,33.19068,99.36470,1414.21360
06/12/2017,03:35:00.00,5009762.11928,5.00976,21.33639,98.79025,1414.21360
06/12/2017,06:40:00.00,381957.52527,0.38196,50.75483,83.04334,0.00000
07/12/2017,05:45:00.00,8694232.38154,8.69423,50.83011,100.21587,2236.06800
08/12/2017,06:25:00.00,4109598.75218,4.10960,32.84246,82.26261,1414.21360
10/12/2017,03:10:00.00,19988046.54056,19.98805,32.94783,82.35823,2236.06800
10/12/2017,06:15:00.00,4429651.76114,4.42965,6.90258,80.83671,1414.21360
11/12/2017,03:50:00.00,1153645.80872,1.15365,50.76012,100.49344,2000.00000
12/12/2017,02:55:00.00,8457282.05044,8.45728,50.85670,83.34666,3162.27770
12/12/2017,06:00:00.00,5776406.91554,5.77641,21.42721,98.91880,1414.21360
13/12/2017,03:40:00.00,1060711.13331,1.06071,33.07273,99.43509,1414.21360
13/12/2017,06:45:00.00,1358686.56215,1.35869,57.12072,83.42064,2000.00000
14/12/2017,05:50:00.00,3553658.07183,3.55366,43.07008,99.79544,1414.21360
15/12/2017,03:30:00.00,655037.14984,0.65504,7.35082,97.61827,1414.21360
19/12/2017,06:10:00.00,718408.78005,0.71841,7.63955,98.00878,1414.21360
21/12/2017,05:55:00.00,599537.97889,0.59954,33.26587,99.36820,1000.00000
22/12/2017,03:35:00.00,2758238.02799,2.75824,21.14720,98.77432,2236.06800
23/12/2017,05:45:00.00,11644063.52689,11.64406,50.85623,100.21701,2236.06800
24/12/2017,03:20:00.00,7892473.85713,7.89247,7.16372,80.52750,2000.00000
24/12/2017,06:25:00.00,2031945.27843,2.03195,32.87737,82.26310,1414.21360
25/12/2017,05:30:00.00,5394663.92969,5.39466,62.34855,101.12420,2828.42710
26/12/2017,03:10:00.00,12413387.27298,12.41339,33.01411,82.36267,2828.42710
26/12/2017,06:15:00.00,9738493.85020,9.73849,6.97059,80.84256,1414.21360
01/01/2018,05:40:00.00,744582.49012,0.74458,57.14601,100.76269,1414.21360
02/01/2018,03:15:00.00,2202186.47344,2.20219,20.99681,81.72894,2236.06800
02/01/2018,06:20:00.00,14051387.09704,14.05139,20.85072,81.82886,1414.21360
04/01/2018,03:05:00.00,33374614.90717,33.37461,42.90715,82.87807,2828.42710
04/01/2018,06:10:00.00,17605633.91534,17.60563,7.57891,98.00922,1414.21360
04/01/2018,18:20:00.00,11461905.34782,11.46191,20.20561,81.74844,1414.21360
05/01/2018,03:45:00.00,3293108.70925,3.29311,42.85029,99.97423,2000.00000
06/01/2018,02:50:00.00,5700284.09468,5.70028,57.26549,83.79612,4472.13600
06/01/2018,05:55:00.00,11132604.77633,11.13260,33.25485,99.36723,2000.00000
07/01/2018,03:35:00.00,2872552.95245,2.87255,21.15130,98.77702,2000.00000
08/01/2018,05:45:00.00,21204802.38446,21.20480,50.87121,100.22025,3000.00000
09/01/2018,03:20:00.00,409117.80159,0.40912,7.17823,80.53835,1414.21360
11/01/2018,06:15:00.00,485149.10033,0.48515,6.94578,80.83267,1000.00000
13/01/2018,02:55:00.00,96182.87569,0.09618,50.87590,83.35166,1000.00000
13/01/2018,06:00:00.00,1383162.22324,1.38316,21.39051,98.92919,1000.00000
14/01/2018,03:40:00.00,17782020.36608,17.78202,33.03386,99.43070,2236.06800
15/01/2018,02:45:00.00,1076053.76662,1.07605,62.53711,84.20748,2236.06800
15/01/2018,05:50:00.00,9350946.01602,9.35095,43.05436,99.80185,2000.00000
18/01/2018,03:15:00.00,290506.05871,0.29051,21.04584,81.73578,1414.21360
18/01/2018,06:20:00.00,12679787.34239,12.67979,20.75005,81.82106,1414.21360
20/01/2018,03:05:00.00,1916470.10973,1.91647,42.93494,82.87932,2236.06800
20/01/2018,06:10:00.00,16795605.08204,16.79561,7.67499,98.02368,2000.00000
22/01/2018,05:55:00.00,4589743.49789,4.58974,33.29588,99.37182,2000.00000
25/01/2018,03:20:00.00,6107344.86326,6.10734,7.26971,80.56924,2236.06800
25/01/2018,06:25:00.00,4853305.92295,4.85331,32.84995,82.25308,1414.21360
27/01/2018,03:10:00.00,3960554.10161,3.96055,33.10846,82.37130,2828.42710
27/01/2018,06:15:00.00,6011734.67637,6.01173,6.94900,80.85236,1414.21360
28/01/2018,03:50:00.00,725079.79675,0.72508,50.66387,100.48436,2236.06800
29/01/2018,02:55:00.00,268971.11377,0.26897,50.92378,83.35462,2000.00000
29/01/2018,06:00:00.00,2719140.66098,2.71914,21.34437,98.92359,1414.21360
30/01/2018,03:40:00.00,592813.69652,0.59281,32.98740,99.42295,1414.21360
03/02/2018,03:15:00.00,1258619.05583,1.25862,21.07781,81.73703,1414.21360
08/02/2018,03:35:00.00,10985723.68566,10.98572,21.07951,98.76906,2236.06800
09/02/2018,05:45:00.00,1963391.62765,1.96339,50.82009,100.22518,2000.00000
10/02/2018,03:20:00.00,1452824.71328,1.45282,7.24575,80.56142,1414.21360
12/02/2018,03:10:00.00,1900688.39402,1.90069,33.07848,82.37085,2236.06800
17/02/2018,03:30:00.00,1438061.40825,1.43806,7.31519,97.58678,1414.21360
18/02/2018,15:05:00.00,30160504.98879,30.16050,8.55820,98.56938,1414.21360
19/02/2018,03:15:00.00,8200321.70868,8.20032,21.06182,81.74072,1414.21360
19/02/2018,06:20:00.00,7278150.19863,7.27815,20.80627,81.82203,1414.21360
21/02/2018,03:05:00.00,1049543.69526,1.04954,42.95332,82.88922,2236.06800
21/02/2018,06:10:00.00,6881954.77791,6.88195,7.57927,97.99593,1414.21360
22/02/2018,03:45:00.00,3810031.02186,3.81003,42.80509,99.96157,2236.06800
24/02/2018,03:35:00.00,1374298.64977,1.37430,21.05377,98.77559,1000.00000
28/02/2018,03:10:00.00,19815174.62124,19.81517,33.09254,82.36379,2828.42710
07/03/2018,06:20:00.00,963480.73850,0.96348,20.76709,81.82795,1000.00000
14/03/2018,03:20:00.00,42140395.99279,42.14040,7.24051,80.54290,2236.06800
14/03/2018,06:25:00.00,8525463.21882,8.52546,32.90356,82.27262,1414.21360
25/03/2018,03:05:00.00,2482500.45125,2.48250,42.70521,82.86576,2236.06800
25/03/2018,06:10:00.00,4309900.07675,4.30990,7.47675,97.97223,1414.21360
27/03/2018,05:55:00.00,22309233.24972,22.30923,33.13288,99.34746,2236.06800
28/03/2018,03:35:00.00,1361866.79235,1.36187,21.55979,98.79433,1414.21360
30/03/2018,03:20:00.00,9871537.12650,9.87154,6.61765,80.40960,2236.06800
30/03/2018,06:25:00.00,1989047.46624,1.98905,32.90943,82.28399,1414.21360
01/04/2018,03:10:00.00,9939050.11405,9.93905,32.53420,82.34292,2236.06800
01/04/2018,06:15:00.00,8380727.38172,8.38073,7.08942,80.88341,1414.21360
02/04/2018,03:55:00.00,2130953.28419,2.13095,51.06296,100.50946,2000.00000
04/04/2018,03:40:00.00,4154248.83238,4.15425,33.64552,99.45513,2236.06800
05/04/2018,05:50:00.00,2758131.61467,2.75813,42.86161,99.76683,2000.00000
06/04/2018,03:30:00.00,542975.11108,0.54298,8.23857,97.74594,1414.21360
13/04/2018,03:35:00.00,21134436.33096,21.13444,22.16553,98.82199,2236.06800
13/04/2018,06:40:00.00,6030246.15091,6.03025,50.92546,83.06717,2236.06800
15/04/2018,03:20:00.00,9672588.93069,9.67259,5.94966,80.23034,1414.21360
15/04/2018,06:25:00.00,644852.75267,0.64485,33.12652,82.28913,1000.00000
17/04/2018,03:10:00.00,47971751.99231,47.97175,32.02627,82.32536,3162.27770
17/04/2018,06:15:00.00,20054347.50958,20.05435,7.31111,80.91898,1414.21360
18/04/2018,03:55:00.00,420281.90440,0.42028,51.36231,100.52441,1414.21360
20/04/2018,03:40:00.00,2887392.99600,2.88739,34.11377,99.46876,2236.06800
20/04/2018,06:45:00.00,581725.45336,0.58173,57.32971,83.46095,2236.06800
21/04/2018,05:50:00.00,17281907.01095,17.28191,42.82035,99.75626,2236.06800
22/04/2018,03:30:00.00,7228406.83913,7.22841,8.85525,97.83559,1414.21360
27/04/2018,03:45:00.00,666053.61090,0.66605,43.82944,100.01946,0.00000
05/05/2018,03:00:00.00,10054710.57197,10.05471,49.90965,83.30223,4123.10560
05/05/2018,15:30:00.00,20477209.51500,20.47721,43.37905,82.71238,1414.21360
06/05/2018,03:40:00.00,1174671.37897,1.17467,34.49953,99.48360,1414.21360
06/05/2018,06:45:00.00,42995774.61069,42.99577,57.22302,83.44841,4123.10560
08/05/2018,03:30:00.00,15621300.44758,15.62130,9.36483,97.91602,1414.21360
08/05/2018,06:35:00.00,18068389.50622,18.06839,42.82756,82.68682,2236.06800
10/05/2018,03:15:00.00,1672063.53806,1.67206,19.12933,81.63669,1414.21360
10/05/2018,06:20:00.00,5187354.67908,5.18735,20.84622,81.85793,1000.00000
12/05/2018,03:05:00.00,11485552.76294,11.48555,41.58500,82.81859,3162.27770
12/05/2018,06:10:00.00,13755326.48240,13.75533,7.60738,97.97375,1414.21360
13/05/2018,03:45:00.00,6342901.64441,6.34290,44.11979,100.03191,2236.06800
14/05/2018,02:50:00.00,5845675.04452,5.84568,56.37294,83.71519,3162.27770
14/05/2018,05:55:00.00,9463775.57906,9.46378,33.28236,99.34110,2000.00000
15/05/2018,03:35:00.00,8814865.47778,8.81487,23.08103,98.86192,1414.21360
15/05/2018,14:25:00.00,7053839.22875,7.05384,61.92506,101.10915,0.00000
16/05/2018,05:45:00.00,3464966.62399,3.46497,50.89746,100.19550,2000.00000
17/05/2018,03:25:00.00,13031171.90245,13.03117,4.92719,79.87368,2236.06800
17/05/2018,06:25:00.00,3348424.54999,3.34842,32.85860,82.28594,1414.21360
18/05/2018,05:30:00.00,670001.29045,0.67000,62.36637,101.10136,2000.00000
19/05/2018,03:10:00.00,13011956.20350,13.01196,31.25242,82.29506,2828.42710
19/05/2018,06:15:00.00,16346858.31404,16.34686,6.90330,80.86653,1414.21360
21/05/2018,03:00:00.00,20356104.20179,20.35610,49.68896,83.29183,4123.10560
21/05/2018,06:00:00.00,9699781.80016,9.69978,21.44394,98.90292,2000.00000
22/05/2018,03:40:00.00,733939.45777,0.73394,34.79180,99.49930,1414.21360
22/05/2018,06:45:00.00,3819055.78995,3.81906,57.16714,83.44931,2236.06800
23/05/2018,05:50:00.00,4669868.30142,4.66987,43.08599,99.77395,2000.00000
24/05/2018,03:30:00.00,21412383.44392,21.41238,9.75765,97.95811,2236.06800
24/05/2018,06:35:00.00,4535566.11831,4.53557,42.72684,82.67965,2000.00000
26/05/2018,03:15:00.00,6082381.50606,6.08238,18.76170,81.61575,2236.06800
26/05/2018,06:20:00.00,21632861.63421,21.63286,20.73253,81.85234,1414.21360
27/05/2018,04:00:00.00,3264625.85047,3.26463,58.00963,101.06897,2000.00000
28/05/2018,03:05:00.00,4328250.56890,4.32825,41.35496,82.81164,2236.06800
28/05/2018,06:10:00.00,5591113.43634,5.59111,7.69330,97.99600,1000.00000
29/05/2018,03:45:00.00,2741322.65111,2.74132,44.33141,100.04355,1414.21360
29/05/2018,06:50:00.00,301404.54787,0.30140,62.44010,83.84711,2000.00000
31/05/2018,03:35:00.00,6572260.55491,6.57226,23.39504,98.88295,2236.06800
31/05/2018,06:40:00.00,1118057.08394,1.11806,50.72847,83.06027,2236.06800
02/06/2018,03:25:00.00,26617575.56327,26.61758,4.58988,79.68320,2236.06800
16/06/2018,03:35:00.00,1989515.78718,1.98952,23.60522,98.88663,1414.21360
16/06/2018,06:40:00.00,344148.56810,0.34415,50.66414,83.05615,1000.00000
17/06/2018,05:45:00.00,13867980.99280,13.86798,50.87825,100.20049,2236.06800
18/06/2018,03:25:00.00,4730357.52400,4.73036,4.36368,79.52890,1414.21360
18/06/2018,06:25:00.00,7710959.02186,7.71096,32.71825,82.27968,1000.00000
19/06/2018,05:30:00.00,1175870.33601,1.17587,62.35208,101.10990,2000.00000
20/06/2018,06:15:00.00,4116093.78321,4.11609,6.78282,80.84840,1414.21360
21/06/2018,03:55:00.00,1846393.53787,1.84639,52.07756,100.56922,2236.06800
22/06/2018,03:00:00.00,1950742.75159,1.95074,49.44486,83.27841,2236.06800
22/06/2018,06:00:00.00,60208591.32856,60.20859,21.45792,98.90434,2000.00000
23/06/2018,03:40:00.00,3670228.66464,3.67023,35.16835,99.51771,2236.06800
23/06/2018,06:45:00.00,1117682.50168,1.11768,57.07539,83.44208,2000.00000
24/06/2018,02:45:00.00,11635064.24279,11.63506,61.56518,84.12798,3162.27770
24/06/2018,05:50:00.00,6454723.04369,6.45472,43.03309,99.77467,2000.00000
25/06/2018,03:30:00.00,2112590.68397,2.11259,10.22839,97.99851,1414.21360
26/06/2018,05:40:00.00,22257919.40092,22.25792,57.15751,100.64216,3000.00000
27/06/2018,03:15:00.00,11961427.50420,11.96143,18.35395,81.59383,2828.42710
27/06/2018,06:20:00.00,10930604.22699,10.93060,20.66794,81.84708,1414.21360
29/06/2018,03:05:00.00,6204242.88833,6.20424,41.09142,82.79795,3162.27770
29/06/2018,06:10:00.00,627432.42506,0.62743,7.69941,97.99941,0.00000
01/07/2018,02:50:00.00,913651.20354,0.91365,56.08234,83.69061,2236.06800
01/07/2018,05:55:00.00,7436775.89731,7.43678,33.27275,99.34753,2000.00000
02/07/2018,03:35:00.00,13513248.47683,13.51325,23.72556,98.89612,2236.06800
02/07/2018,06:40:00.00,1188603.14694,1.18860,50.65654,83.05880,1000.00000
04/07/2018,03:25:00.00,4824370.58280,4.82437,4.23959,79.46369,1414.21360
04/07/2018,06:25:00.00,1374405.90841,1.37441,32.73672,82.27772,1414.21360
05/07/2018,05:30:00.00,4050322.56719,4.05032,62.31865,101.09918,2236.06800
06/07/2018,03:10:00.00,21797610.99182,21.79761,30.75847,82.27264,3162.27770
06/07/2018,06:15:00.00,5223209.78989,5.22321,6.85210,80.84756,1414.21360
08/07/2018,03:00:00.00,7378008.28317,7.37801,49.38659,83.27025,3162.27770
08/07/2018,06:00:00.00,8716423.76241,8.71642,21.39342,98.89946,1414.21360
09/07/2018,03:40:00.00,6196373.97021,6.19637,35.24294,99.51995,2236.06800
11/07/2018,06:35:00.00,2641057.84669,2.64106,42.66670,82.67809,1414.21360
16/07/2018,06:50:00.00,647831.90830,0.64783,62.49286,83.85260,2000.00000
17/07/2018,05:55:00.00,4604146.35578,4.60415,32.93389,99.33040,2000.00000
24/07/2018,06:05:00.00,5792762.27693,5.79276,20.47986,98.86080,1414.21360
27/07/2018,03:30:00.00,1839285.04510,1.83929,10.29802,98.00677,1414.21360
29/07/2018,03:15:00.00,9326869.36022,9.32687,18.32160,81.59269,2236.06800
29/07/2018,06:20:00.00,969883.01392,0.96988,21.99787,81.90313,1000.00000
31/07/2018,03:05:00.00,14656690.41499,14.65669,41.08282,82.79882,3162.27770
31/07/2018,06:10:00.00,32292750.50864,32.29275,6.10330,97.74909,1414.21360
02/08/2018,05:55:00.00,3228398.69904,3.22840,31.97184,99.28357,1414.21360
05/08/2018,06:25:00.00,576273.90033,0.57627,34.08887,82.34664,1000.00000
06/08/2018,05:30:00.00,2846720.48295,2.84672,61.78588,101.04090,2236.06800
08/08/2018,03:55:00.00,12056474.44902,12.05647,52.09512,100.56915,3000.00000
09/08/2018,03:00:00.00,7798900.28463,7.79890,49.42303,83.27822,3605.55130
09/08/2018,06:05:00.00,12771910.02216,12.77191,19.91244,98.82486,2000.00000
10/08/2018,03:40:00.00,15528465.22217,15.52847,35.17843,99.51567,2236.06800
14/08/2018,03:15:00.00,1670325.33109,1.67033,18.38545,81.59865,1414.21360
14/08/2018,06:20:00.00,3789478.16603,3.78948,22.16428,81.91828,1000.00000
16/08/2018,03:05:00.00,7057036.83605,7.05704,41.11758,82.80439,2828.42710
16/08/2018,06:10:00.00,10404752.61038,10.40475,6.14576,97.73783,1414.21360
17/08/2018,03:45:00.00,3750319.07267,3.75032,44.56912,100.06279,2828.42710
18/08/2018,02:50:00.00,2152840.19124,2.15284,56.10081,83.69313,2236.06800
18/08/2018,05:55:00.00,15651598.34281,15.65160,32.18228,99.28869,2236.06800
19/08/2018,03:35:00.00,5237908.34172,5.23791,23.66872,98.88971,2000.00000
19/08/2018,06:40:00.00,17195015.89189,17.19502,51.47241,83.11097,2236.06800
23/08/2018,03:10:00.00,16207986.06402,16.20799,30.81942,82.28041,2828.42710
23/08/2018,06:15:00.00,4105894.59764,4.10589,8.27201,81.05732,1000.00000
24/08/2018,03:55:00.00,1988531.47776,1.98853,52.07959,100.56608,2828.42710
24/08/2018,14:45:00.00,66710292.47203,66.71029,41.85666,99.78361,1414.21360
25/08/2018,03:00:00.00,3112983.14051,3.11298,49.43899,83.27635,2236.06800
25/08/2018,06:05:00.00,4437634.81224,4.43763,20.23258,98.83835,2000.00000
26/08/2018,03:40:00.00,4355446.20609,4.35545,35.15214,99.51350,2236.06800
27/08/2018,02:45:00.00,20436735.87280,20.43674,61.57513,84.13428,5099.01950
27/08/2018,05:50:00.00,949256.97383,0.94926,42.29553,99.72644,2000.00000
28/08/2018,03:30:00.00,2498901.57133,2.49890,10.18161,98.00458,1414.21360
30/08/2018,06:20:00.00,2784524.52970,2.78452,21.85919,81.90095,1000.00000
02/09/2018,03:45:00.00,1477555.90473,1.47756,44.50981,100.04904,1414.21360
03/09/2018,02:50:00.00,3467290.25210,3.46729,56.12552,83.69720,2828.42710
03/09/2018,05:55:00.00,3698150.74501,3.69815,32.51907,99.30162,1414.21360
04/09/2018,03:35:00.00,13675174.42111,13.67517,23.61092,98.88282,2000.00000
04/09/2018,06:40:00.00,2754638.78097,2.75464,51.29115,83.09911,2236.06800
05/09/2018,05:45:00.00,9364750.09025,9.36475,50.43250,100.16136,2236.06800
06/09/2018,03:25:00.00,17907994.80054,17.90799,4.38336,79.55470,2236.06800
06/09/2018,06:25:00.00,7416274.07706,7.41627,33.59410,82.31796,2000.00000
